country,countrynr,year,pnoinsur,popu1564,pcovratp,ptakeupn,popu65ab,popuabpa,pturat65,pturatpa,prefrper,pcontper,pinceil,pmeantst,presitst,pfininsr,pfinstat,pfinempr,pfinothr,pbenmins,pbenstws,pbenfuls,pbenmaxs,pbeminco,pbestwco,pbefulco,pbemaxco,pbeaverp,gapwyear,pratmins,pratstws,pratfuls,pratmaxs,prtminco,prtstwco,prtfulco,prtmaxco,prtaverp,unoinsur,ulabforc,employes,ucovratl,ucovrate,uwaiting,uduratio,urefrper,ucontper,uinceil,umeantst,ufininsr,ufinstat,ufinempr,ufinothr,ubestw1s,ubesw26s,ubenmins,ubenfuls,ubenmaxs,ubestw1f,ubesw26f,ubenminf,ubenfulf,ubenmaxf,ugapweek,urtstw1s,urtsw26s,uratmins,uratfuls,uratmaxs,urtstw1f,urtsw26f,uratminf,uratfulf,uratmaxf,snoinsur,slabforc,spop1564,scovratl,scovratp,swaiting,sduratio,srefrper,scontper,sinceil,smeantst,sfininsr,sfinstat,sfinempr,sfinothr,sbestw1s,sbesw26s,sbenmins,sbenfuls,sbenmaxs,sbestw1f,sbesw26f,sbenminf,sbenfulf,sbenmaxf,sgapweek,srtstw1s,srtsw26s,sratmins,sratfuls,sratmaxs,srtstw1f,srtsw26f,sratminf,sratfulf,sratmaxf,anoinsur,alabforc,acovratl,awaiting,aduratio,arefrper,acontper,ainceil,ameantst,afininsr,afinstat,afinempr,afinothr,abestw1s,abesw26s,abenmins,abenfuls,abenmaxs,abestw1f,abesw26f,abenminf,abenfulf,abenmaxf,agapweek,artstw1s,artsw26s,aratmins,aratfuls,aratmaxs,artstw1f,artsw26f,aratminf,aratfulf,aratmaxf,unmsinet,unmfanet,sicsinet,sicfanet,accsinet,accfanet,netapwsi,netapwfa,netapwco,pminnesi,pstwnesi,pfulnesi,pmaxnesi,pminneco,pstwneco,pfulneco,pmaxneco,gapw26wy,n26apwsi,n26apwfa,napweksi,napwekfa,pnermisi,pnerswsi,pnerfusi,pnermxsi,pnermico,pnerswco,pnerfuco,pnermxco,u1stners,u1stnerf,s1stners,s1stnerf,a1stners,a1stnerf,uzrr26si,uzrr26fa,szrr26si,szrr26fa,azrr26si,azrr26fa,px2indst,uz4ind,sz4ind,az4ind,uz2inds,sz2inds,az2inds,uz2indf,sz2indf,az2indf
ROU,642,2020,7630,12636,0.60,3626,3662,4228,0.99,0.86,50,35,0,0,0,,,,,8448.00,14592.39,18761.64,0.00,8448.00,14592.39,18761.64,0.00,,54060.58,0.16,0.27,0.35,0.00,0.16,0.27,0.35,0.00,0.00,4897,8723,4897,0.56,1.00,0,52,104,52,0,0,,,,,166.52,153.71,82.60,197.71,0.00,166.52,153.71,82.60,197.71,0.00,1039.63,0.16,0.15,0.08,0.19,0.00,0.16,0.15,0.08,0.19,0.00,8723,8723,12636,1.00,0.69,0,26,52,26,0,0,,,,,779.72,779.72,0.00,779.72,,779.72,779.72,0.00,779.72,,1039.63,0.75,0.75,0.00,0.75,0.00,0.75,0.75,0.00,0.75,0.00,4897,8723,0.56,0,26,0,0,0,0,,,,,831.70,831.70,0.00,831.70,0.00,831.70,831.70,0.00,831.70,0.00,1039.63,0.80,0.80,0.00,0.80,0.00,0.80,0.80,0.00,0.80,0.00,26110.91,31746.91,42387.05,48023.05,39629.96,45265.96,31804.74,37440.74,31804.74,8448.00,14592.39,18761.64,0.00,8448.00,14592.39,18761.64,0.00,54060.58,16032.52,21668.52,611.63,720.01,0.27,0.46,0.60,0.01,0.27,0.46,0.60,0.01,0.27,0.23,1.27,1.08,0.80,0.80,0.64,0.64,1.67,1.67,1.50,1.50,0.46,0.45,1.00,1.00,0.46,1.00,1.00,0.44,1.00,1.00
SVK,703,2005,1886,3825,0.49,924,628,763,1.47,1.00,50,50,0,0,0,,,,,0.00,84274.43,108352.84,245683.13,0.00,84274.43,108352.84,245689.13,92556.00,211248.00,0.00,0.40,0.51,1.16,0.00,0.40,0.51,1.16,0.44,1718,2642,1922,0.65,0.89,0,26,208,156,0,0,,,,,1873.89,1863.59,0.00,1863.59,3803.00,1873.89,1863.59,0.00,1863.59,3803.00,4062.46,0.46,0.46,0.00,0.46,0.94,0.46,0.46,0.00,0.46,0.94,1880,2642,3825,0.71,0.49,0,52,0,0,0,0,,,,,1707.35,2195.96,0.00,2195.96,2961.06,1707.35,2195.96,0.00,2195.96,2961.06,4062.46,0.42,0.54,0.00,0.54,0.73,0.42,0.54,0.00,0.54,0.73,1878,2642,0.71,0,52,0,0,0,0,,,,,3241.07,3223.26,0.00,3223.26,0.00,3241.07,3223.26,0.00,3223.26,0.00,4062.46,0.80,0.79,0.00,0.79,0.00,0.80,0.79,0.00,0.79,0.00,139251.00,162883.00,147893.00,171525.00,174603.00,198235.00,164890.00,204558.00,181598.00,0.00,84274.00,108353.00,245683.00,0.00,84274.00,108353.00,245683.00,105624.00,90799.00,114430.00,3170.96,3684.58,0.00,0.51,0.66,1.49,0.00,0.46,0.60,1.35,0.59,0.51,0.54,0.46,1.02,0.88,0.65,0.54,0.77,0.63,1.13,0.93,0.49,0.57,0.60,0.99,0.62,0.65,1.00,0.52,0.55,0.90
SVK,703,2010,1843,3885,0.47,955,670,820,1.42,1.00,50,50,0,0,0,,,,,0.00,3943.92,5070.76,13317.24,0.00,3943.92,5070.76,13317.24,4236.00,9250.00,0.00,0.43,0.55,1.44,0.00,0.43,0.55,1.44,0.46,1550,2704,1940,0.57,0.80,0,26,208,156,0,0,,,,,85.03,84.56,0.00,84.56,255.59,85.03,84.56,0.00,84.56,255.59,177.88,0.48,0.47,0.00,0.47,1.44,0.48,0.47,0.00,0.47,1.44,1884,2704,3885,0.70,0.48,0,52,0,0,0,0,,,,,74.76,96.16,0.00,96.16,139.31,74.76,96.16,0.00,96.16,139.31,177.88,0.42,0.54,0.00,0.54,0.78,0.42,0.54,0.00,0.54,0.78,1899,2704,0.70,0,52,0,0,0,0,,,,,141.92,141.14,0.00,141.14,0.00,141.92,141.14,0.00,141.14,0.00,177.88,0.80,0.79,0.00,0.79,0.00,0.80,0.79,0.00,0.79,0.00,6204.00,7212.00,6505.00,7513.00,7675.00,8683.00,7253.00,9019.00,8011.00,0.00,3944.00,5071.00,13317.00,0.00,3944.00,5071.00,13317.00,4625.00,4005.00,5013.00,139.48,163.29,0.00,0.54,0.70,1.84,0.00,0.49,0.63,1.66,0.61,0.52,0.54,0.46,1.02,0.87,0.68,0.55,0.77,0.62,1.13,0.92,0.52,0.59,0.60,0.98,0.64,0.65,1.00,0.53,0.54,0.89
SVK,703,2015,2672,3834,0.70,1032,757,966,1.36,1.00,50,50,0,0,0,0.00,0.00,0.00,0.00,3263.04,4542.86,5840.82,14484.48,3263.04,4542.86,5840.82,14484.48,4932.00,11340.50,0.29,0.40,0.52,1.28,0.29,0.40,0.52,1.28,0.00,1911,2719,2044,0.70,0.94,0,26,156,104,0,0,0.00,0.00,0.00,0.00,102.45,102.45,0.00,102.45,197.46,102.45,102.45,0.00,102.45,197.46,218.09,0.47,0.47,0.00,0.47,0.91,0.47,0.47,0.00,0.47,0.91,2255,2719,3834,0.83,0.59,0,52,0,0,0,0,0.00,0.00,0.00,0.00,88.74,114.77,0.00,114.77,161.44,88.74,114.77,0.00,114.77,161.44,218.09,0.41,0.53,0.00,0.53,0.74,0.41,0.53,0.00,0.53,0.74,2044,2719,0.75,0,52,0,0,0,0,0.00,0.00,0.00,0.00,168.92,168.92,0.00,168.92,0.00,168.92,168.92,0.00,168.92,0.00,218.09,0.77,0.77,0.00,0.77,0.00,0.77,0.77,0.00,0.77,0.00,7363.71,8652.38,7684.17,8972.84,9091.99,10380.66,8677.54,10478.49,9400.17,3263.04,4542.86,5840.82,14484.48,3263.04,4542.86,5840.82,14484.48,11340.50,4700.09,6501.04,166.88,201.51,0.38,0.52,0.67,1.67,0.35,0.48,0.62,1.54,0.61,0.51,0.53,0.44,1.01,0.84,0.67,0.54,0.75,0.62,1.10,0.98,0.50,0.58,0.59,0.98,0.64,0.64,1.00,0.52,0.53,0.91
SVK,703,2020,2686,3689,0.73,1093,905,978,1.21,1.00,50,50,0,0,0,,,,,4011.48,5845.56,7515.72,17966.93,4011.48,5845.56,7515.72,17966.93,,14010.09,0.29,0.42,0.54,1.28,0.29,0.42,0.54,1.28,0.00,1882,2672,2124,0.70,0.89,0,26,208,104,0,0,,,,,129.78,129.78,0.00,129.78,251.31,129.78,129.78,0.00,129.78,251.31,269.42,0.48,0.48,0.00,0.48,0.93,0.48,0.48,0.00,0.48,0.93,2254,2672,3689,0.84,0.61,0,52,0,0,0,0,,,,,111.83,144.63,0.00,144.63,273.96,111.83,144.63,0.00,144.63,273.96,269.42,0.42,0.54,0.00,0.54,1.02,0.42,0.54,0.00,0.54,1.02,2124,2672,0.79,0,52,0,0,0,0,,,,,212.86,212.86,0.00,212.86,0.00,212.86,212.86,0.00,212.86,0.00,269.42,0.79,0.79,0.00,0.79,0.00,0.79,0.79,0.00,0.79,0.00,9126.68,10857.32,9512.83,11243.46,11286.88,13017.51,10666.22,12849.75,11433.03,4011.48,5845.56,7515.72,17966.93,4011.48,5845.56,7515.72,17966.93,14010.09,5752.46,7935.99,205.12,247.11,0.38,0.55,0.70,1.68,0.35,0.51,0.66,1.57,0.63,0.53,0.55,0.45,1.04,0.86,0.69,0.59,0.77,0.67,1.13,1.03,0.53,0.61,0.61,1.00,0.66,0.66,1.00,0.56,0.56,0.95
SVN,705,2005,846,1407,0.60,315,310,373,1.02,0.84,35,18,0,0,0,1.00,1.00,0.00,0.00,2250.24,1081759.76,1325765.72,3444201.94,4500.48,1497439.30,1741445.26,3859881.48,1476982.00,2870000.00,0.00,0.38,0.46,1.20,0.00,0.52,0.61,1.34,0.52,802,991,802,0.81,1.00,0,26,78,52,0,0,0.00,0.00,0.00,0.00,37557.69,35875.00,12550.38,37557.69,37651.15,37557.69,35875.00,12550.38,37557.69,37651.15,55192.31,0.68,0.65,0.23,0.68,0.68,0.68,0.65,0.23,0.68,0.68,965,991,1407,0.97,0.69,0,52,0,0,0,0,0.00,0.00,0.00,0.00,195.97,195.97,118.21,195.97,0.00,195.97,195.97,118.21,195.97,0.00,55192.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,991,991,1.00,0,520,0,0,0,0,0.00,0.00,0.00,0.00,217.75,217.75,118.21,217.75,0.00,217.75,217.75,118.21,217.75,0.00,55192.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1743917.48,2230943.10,1032644.74,1479314.21,1033782.75,1480668.98,1905191.10,2438797.20,2044301.20,2250.24,1081759.76,1325765.72,3444201.94,4500.48,1497439.30,1741445.26,3859881.48,2870000.00,1029310.60,1475345.00,36638.29,46899.95,0.00,0.52,0.63,1.40,0.00,0.70,0.80,1.55,0.68,0.68,0.00,0.00,0.00,0.00,0.82,0.78,0.00,0.00,0.01,0.01,0.61,0.74,0.00,0.00,0.75,0.00,0.00,0.73,0.00,0.00
SVN,705,2010,882,1421,0.62,369,339,400,1.09,0.92,40,18,0,0,0,1.00,1.00,0.00,0.00,2139.84,5078.03,5772.50,18952.43,4279.68,7217.87,7912.34,21092.27,7521.72,15740.00,0.14,0.32,0.37,1.20,0.27,0.46,0.50,1.34,0.48,796,1017,796,0.78,1.00,0,26,78,52,0,0,0.00,0.00,0.00,0.00,203.26,196.75,77.19,203.26,231.56,203.26,196.75,77.19,203.26,231.56,302.69,0.67,0.65,0.26,0.67,0.77,0.67,0.65,0.26,0.67,0.77,1002,1017,1421,0.99,0.71,0,52,0,0,0,0,0.00,0.00,0.00,0.00,272.42,261.33,169.42,261.33,0.00,272.42,261.33,169.42,261.33,0.00,302.69,0.90,0.86,0.56,0.86,0.00,0.90,0.86,0.56,0.86,0.00,1017,1017,1.00,0,520,0,0,0,0,1.00,1.00,1.00,0.00,278.04,278.04,169.42,278.04,0.00,278.04,278.04,169.42,278.04,0.00,302.69,0.92,0.92,0.56,0.92,0.00,0.92,0.92,0.56,0.92,0.00,9652.37,12709.37,10004.48,13114.53,11103.27,13995.50,10616.05,13434.86,11161.62,2139.84,5078.03,5772.50,18952.43,4279.68,7217.87,7912.34,21092.27,15740.00,6128.99,8599.97,204.15,258.36,0.20,0.48,0.54,1.45,0.38,0.65,0.71,1.58,0.67,0.67,0.90,0.90,0.92,0.92,0.79,0.85,0.86,0.93,1.11,1.12,0.56,0.74,0.90,1.00,0.73,0.88,1.00,0.76,0.92,1.00
SVN,705,2015,875,1383,0.63,432,374,374,1.15,1.00,45,21,0,0,0,1.00,1.00,0.00,0.00,2379.81,5576.42,6594.62,23798.11,4759.62,7956.23,8974.43,26177.92,8197.44,18192.99,0.13,0.31,0.36,1.31,0.26,0.44,0.49,1.44,0.45,982,982,764,1.00,1.29,0,78,104,39,0,0,1.00,1.00,0.00,0.00,205.96,205.96,80.77,205.96,205.96,205.96,205.96,80.77,205.96,205.96,349.87,0.59,0.59,0.23,0.59,0.59,0.59,0.59,0.23,0.59,0.59,1001,982,1383,1.00,0.72,0,520,0,0,0,0,1.00,1.00,1.00,0.00,273.60,290.70,182.48,290.70,0.00,273.60,290.70,182.48,290.70,0.00,349.87,0.78,0.83,0.52,0.83,0.00,0.78,0.83,0.52,0.83,0.00,982,982,1.00,0,520,0,0,0,0,1.00,1.00,1.00,0.00,342.00,342.00,182.48,342.00,0.00,342.00,342.00,182.48,342.00,0.00,349.87,0.98,0.98,0.52,0.98,0.00,0.98,0.98,0.52,0.98,0.00,10623.15,13807.37,11245.15,14523.10,13051.33,16218.04,12119.89,15146.25,12777.86,2379.81,5576.42,6594.62,23798.11,4759.62,7956.23,8974.43,26177.92,18192.99,6995.55,9555.41,233.07,291.27,0.20,0.46,0.54,1.56,0.37,0.62,0.70,1.67,0.59,0.59,0.78,0.78,0.98,0.98,0.71,0.76,0.83,0.89,1.18,1.19,0.54,0.66,0.82,1.00,0.65,0.81,1.00,0.67,0.84,1.00
SVN,705,2020,965,1354,0.71,462,424,424,1.09,1.00,50,24,0,0,0,,,,,3167.88,6858.91,8132.13,30196.83,6335.75,10026.79,11300.00,33364.71,,21872.14,0.14,0.31,0.37,1.38,0.29,0.46,0.52,1.53,,1002,1002,850,1.00,1.18,0,78,104,39,0,0,,,,,205.96,205.96,122.35,205.96,205.96,205.96,205.96,122.35,205.96,205.96,420.62,0.49,0.49,0.29,0.49,0.49,0.49,0.49,0.29,0.49,0.49,1059,1002,1354,1.00,0.78,0,520,0,0,0,0,,,,,319.93,339.92,217.06,339.92,0.00,319.93,339.92,217.06,339.92,0.00,420.62,0.76,0.81,0.52,0.81,0.00,0.76,0.81,0.52,0.81,0.00,1002,1002,1.00,0,520,0,0,0,0,,,,,399.91,399.91,217.06,399.91,0.00,399.91,399.91,217.06,399.91,0.00,420.62,0.95,0.95,0.52,0.95,0.00,0.95,0.95,0.52,0.95,0.00,11091.59,13703.12,13072.23,15545.17,15184.21,17787.84,14265.38,16918.11,14923.35,3167.88,6858.91,8132.13,30196.83,6335.75,10026.79,11300.00,33364.71,21872.14,8251.11,10457.44,274.33,325.35,0.22,0.48,0.57,1.64,0.42,0.67,0.73,1.77,0.49,0.49,0.76,0.76,0.95,0.95,0.47,0.50,0.80,0.79,1.15,1.13,0.58,0.49,0.78,1.00,0.48,0.78,1.00,0.50,0.77,1.00
ESP,724,1980,,23520,0.00,,4029,4029,0.00,0.00,50,35,,,0,,,,,256200.00,388502.40,388502.40,,256200.00,388502.40,388502.40,,,420763.20,0.61,0.92,0.92,,0.61,0.92,0.92,,,,,8359,1.00,,,78,208,26,,,,,,,6473.28,6473.28,5589.23,6473.28,12296.31,6473.28,6473.28,5589.23,6473.28,12296.31,8091.60,0.80,0.80,0.69,0.80,1.52,0.80,0.80,0.69,0.80,1.52,,,23520,1.00,1.00,0,52,260,26,,,,,,,4854.96,5928.65,4095.19,5928.65,23749.38,4854.96,5928.65,4095.19,5928.65,23749.38,8091.60,0.60,0.73,0.51,0.73,2.94,0.60,0.73,0.51,0.73,2.94,,,1.00,0,78,0,0,,,,,,,6068.70,6068.70,4191.92,6068.70,24310.38,6068.70,6068.70,4191.92,6068.70,24310.38,8091.60,0.75,0.75,0.52,0.75,3.00,0.75,0.75,0.52,0.75,3.00,325938.00,369559.00,314698.00,356178.00,317588.00,359619.00,359675.00,403875.00,372175.00,256200.00,388502.00,388502.00,,256200.00,388502.00,388502.00,,210382.00,192338.00,210511.00,6916.83,7628.37,0.71,1.08,1.08,,0.69,1.04,1.04,,0.80,0.80,0.60,0.60,0.75,0.75,0.80,0.82,0.73,0.75,0.75,0.77,1.06,0.81,0.67,0.75,0.80,0.67,0.75,0.81,0.68,0.76
ESP,724,1985,6434,24754,0.26,893,4574,4574,0.20,0.20,50,35,0,0,0,,,,,381360.00,763568.00,763568.00,,406000.00,763568.00,763568.00,,,802547.20,0.47,0.95,0.95,,0.51,0.95,0.95,,,6434,13691,7640,0.47,0.84,,78,208,26,,,,,,,12346.88,12346.88,10007.31,12346.88,17012.42,12346.88,12346.88,10007.31,12346.88,22016.08,15433.60,0.80,0.80,0.65,0.80,1.10,0.80,0.80,0.65,0.80,1.43,6434,13691,24754,0.47,0.26,,52,260,26,,,,,,,9260.16,11308.08,7332.28,11308.08,38763.93,9260.16,11308.08,7332.28,11308.08,38763.93,15433.60,0.60,0.73,0.47,0.73,2.51,0.60,0.73,0.47,0.73,2.51,6434,13691,0.47,,78,0,0,0,0,,,,,11575.20,11575.20,7505.48,11575.20,39679.62,11575.20,11575.20,7505.48,11575.20,39679.62,15433.60,0.75,0.75,0.49,0.75,2.57,0.75,0.75,0.49,0.75,2.57,641558.00,688933.00,621634.00,663620.00,626758.00,670129.00,701614.00,763614.00,727614.00,381360.00,671894.00,671894.00,,406000.00,671894.00,671894.00,,401274.00,376074.00,388074.00,13492.58,14569.50,0.54,0.96,0.96,,0.56,0.92,0.92,,0.80,0.80,0.60,0.60,0.75,0.75,0.82,0.80,0.75,0.73,0.77,0.75,0.94,0.80,0.67,0.76,0.81,0.68,0.76,0.80,0.67,0.75
ESP,724,1990,8550,25755,0.33,1260,5215,5215,0.24,0.24,50,35,0,0,0,,,,,596820.00,1041343.50,1041343.50,2652384.00,702240.00,1041343.50,1041343.50,2652384.00,,1218131.20,0.49,0.85,0.85,2.18,0.58,0.85,0.85,2.18,,8550,15106,9600,0.57,0.89,0,108,208,26,0,0,,,,,18740.48,18740.48,13464.40,18740.48,22889.49,18740.48,18740.48,13464.40,18740.48,29621.69,23425.60,0.80,0.80,0.57,0.80,0.98,0.80,0.80,0.57,0.80,1.26,8550,15106,25755,0.57,0.33,3,52,260,26,0,0,,,,,14055.36,17163.76,9865.26,17163.76,51759.64,14055.36,17163.76,9865.26,17163.76,51759.64,23425.60,0.60,0.73,0.42,0.73,2.21,0.60,0.73,0.42,0.73,2.21,8550,15106,0.57,0,52,0,0,0,0,,,,,17569.20,17569.20,10098.30,17569.20,52982.31,17569.20,17569.20,10098.30,17569.20,52982.31,23425.60,0.75,0.75,0.43,0.75,2.26,0.75,0.75,0.43,0.75,2.26,962175.00,1036539.00,933273.00,998004.00,939182.00,1007913.00,1050706.00,1132706.00,1088706.00,596820.00,943233.00,943233.00,2120609.00,702240.00,981233.00,981233.00,2158609.00,609066.00,572522.00,578522.00,20205.88,21667.42,0.57,0.90,0.90,2.02,0.65,0.90,0.90,1.98,0.80,0.80,0.60,0.60,0.75,0.75,0.81,0.83,0.75,0.76,0.77,0.77,0.90,0.81,0.68,0.76,0.81,0.68,0.76,0.81,0.68,0.76
ESP,724,1995,8611,26740,0.32,1711,5946,5946,0.29,0.29,50,35,0,0,0,,,,,716520.00,1550805.20,1550805.20,3183864.00,716520.00,1550805.20,1550805.20,3183864.00,,1734886.40,0.41,0.89,0.89,1.83,0.41,0.89,0.89,1.83,,8611,16228,9342,0.53,0.92,0,104,312,52,0,0,,,,,23354.24,23354.24,12660.42,23354.24,37137.24,23354.24,23354.24,16880.56,23354.24,37137.24,33363.20,0.70,0.70,0.38,0.70,1.11,0.70,0.70,0.51,0.70,1.11,8611,16228,26740,0.53,0.32,3,52,260,26,0,0,,,,,20017.92,24554.95,12423.91,24554.95,61240.11,20017.92,24554.95,12423.91,24554.95,61240.11,33363.20,0.60,0.74,0.37,0.74,1.84,0.60,0.74,0.37,0.74,1.84,8611,16228,0.53,0,52,0,0,0,0,,,,,25022.40,25022.40,12660.42,25022.40,62686.73,25022.40,25022.40,12660.42,25022.40,62686.73,33363.20,0.75,0.75,0.38,0.75,1.88,0.75,0.75,0.38,0.75,1.88,1223908.00,1265308.00,1238649.00,1280049.00,1295950.00,1337350.00,1415390.00,1456790.00,1415390.00,671716.00,1328828.00,1328828.00,2528055.00,772964.00,1328828.00,1328828.00,2528055.00,867443.00,767216.00,880616.00,27219.04,28015.19,0.47,0.94,0.94,1.79,0.55,0.94,0.94,1.79,0.70,0.70,0.60,0.60,0.75,0.75,0.70,0.67,0.73,0.69,0.82,0.79,0.94,0.69,0.66,0.78,0.70,0.66,0.78,0.68,0.65,0.77
ESP,724,2000,11107,27379,0.41,2375,6706,6706,0.35,0.35,50,35,0,0,0,,,,,5054.00,11094.34,11094.34,21924.00,5950.00,11094.34,11094.34,21924.00,,13312.00,0.38,0.83,0.83,1.65,0.51,0.83,0.83,1.65,,11107,17857,12378,0.62,0.90,0,104,312,52,0,0,,,,,179.20,179.20,85.78,179.20,251.61,179.20,179.20,114.37,179.20,251.61,256.00,0.70,0.70,0.34,0.70,0.98,0.70,0.70,0.45,0.70,0.98,11107,17857,27379,0.62,0.41,3,52,260,26,0,0,,,,,153.60,188.41,84.17,188.41,408.09,153.60,188.41,84.17,188.41,408.09,256.00,0.60,0.74,0.33,0.74,1.59,0.60,0.74,0.33,0.74,1.59,11107,17857,0.62,0,52,0,0,0,0,,,,,192.00,192.00,85.78,192.00,415.86,192.00,192.00,85.78,192.00,415.86,256.00,0.75,0.75,0.34,0.75,1.62,0.75,0.75,0.34,0.75,1.62,1638428.00,1775931.00,1663908.00,1800466.00,1731182.00,1867740.00,1835175.00,2042912.00,1966412.00,675815.00,1439636.00,1439636.00,2892518.00,789117.00,1439636.00,1439636.00,2930518.00,1107465.00,1037141.00,1133981.00,35291.83,39286.77,0.37,0.78,0.78,1.58,0.40,0.73,0.73,1.49,0.70,0.70,0.60,0.60,0.75,0.75,0.75,0.71,0.79,0.73,0.87,0.81,0.76,0.71,0.68,0.79,0.73,0.69,0.81,0.70,0.67,0.78
ESP,724,2005,14171,29569,0.48,2567,7228,7228,0.35,0.35,50,35,0,0,0,,,,,6141.94,14032.12,14032.12,30227.68,6141.94,14032.12,14032.12,30227.68,,16120.00,0.38,0.87,0.87,1.88,0.38,0.87,0.87,1.88,,14171,20886,15022,0.70,0.94,0,104,312,52,0,0,,,,,189.73,189.73,86.73,189.73,189.73,217.00,217.00,116.00,217.00,243.93,310.00,0.61,0.61,0.28,0.61,0.61,0.70,0.70,0.37,0.70,0.79,14171,20886,29569,0.70,0.48,3,52,260,26,0,0,,,,,188.07,229.66,102.32,229.66,480.98,188.07,229.66,102.32,229.66,480.98,310.00,0.61,0.74,0.33,0.74,1.55,0.61,0.74,0.33,0.74,1.55,14171,20886,0.68,0,52,0,0,0,0,,,,,232.50,232.50,103.59,232.50,486.93,232.50,232.50,103.59,232.50,486.93,310.00,0.75,0.75,0.33,0.75,1.57,0.75,0.75,0.33,0.75,1.57,11382.00,13190.00,12010.00,13140.00,12354.00,13593.00,13232.00,15032.00,14048.00,5731.00,11848.00,11848.00,22667.00,7256.00,12664.00,12664.00,23619.00,8060.00,7451.00,8130.00,254.46,289.08,0.43,0.90,0.90,1.71,0.52,0.90,0.90,1.68,0.61,0.70,0.61,0.61,0.75,0.75,0.68,0.73,0.79,0.73,0.85,0.79,0.90,0.68,0.68,0.78,0.65,0.70,0.80,0.72,0.67,0.77
ESP,724,2010,13279,31371,0.42,2934,7746,7746,0.38,0.38,50,35,0,0,0,,,,,8229.20,16586.43,16586.43,34526.80,10152.80,16586.43,16586.43,34526.80,,19386.61,0.42,0.86,0.86,1.78,0.52,0.86,0.86,1.78,,13279,23089,15347,0.57,0.86,0,104,312,52,0,0,,,,,215.05,215.05,98.31,215.05,215.05,260.97,260.97,131.49,260.97,276.50,372.82,0.58,0.58,0.26,0.58,0.58,0.70,0.70,0.35,0.70,0.74,13279,23089,31371,0.57,0.42,3,52,260,26,0,0,,,,,226.18,277.44,124.04,277.44,536.90,226.18,277.44,124.04,277.44,536.90,372.82,0.61,0.74,0.33,0.74,1.44,0.61,0.74,0.33,0.74,1.44,13279,23089,0.57,0,52,0,0,0,0,,,,,279.62,279.62,127.88,279.62,553.50,279.62,279.62,127.88,279.62,553.50,372.82,0.75,0.75,0.34,0.75,1.49,0.75,0.75,0.34,0.75,1.49,13175.00,15544.00,14259.00,15833.00,14299.00,15886.00,15671.00,17956.00,16487.00,7711.00,14062.00,14062.00,27676.00,10153.00,15094.00,15094.00,29017.00,9693.00,9078.00,9869.00,301.37,345.31,0.49,0.90,0.90,1.77,0.62,0.92,0.92,1.76,0.58,0.70,0.61,0.61,0.75,0.75,0.62,0.70,0.79,0.74,0.79,0.74,0.91,0.65,0.68,0.76,0.60,0.70,0.77,0.70,0.67,0.75
ESP,724,2015,12731,30808,0.41,3945,8631,8631,0.46,0.46,50,36,0,0,0,0.00,0.00,0.00,0.00,8883.00,19346.14,19569.23,35852.32,10960.60,19346.14,19569.23,35852.32,0.00,20763.06,0.43,0.93,0.94,1.73,0.53,0.93,0.94,1.73,0.00,12731,22922,14774,0.56,0.86,0,104,312,52,0,0,0.00,0.00,0.00,0.00,250.89,250.89,114.69,250.89,250.89,279.50,279.50,153.40,279.50,322.58,399.29,0.63,0.63,0.29,0.63,0.63,0.70,0.70,0.38,0.70,0.81,12731,22922,30808,0.56,0.41,3,52,260,26,0,0,0.00,0.00,0.00,0.00,239.57,292.56,127.94,292.56,609.71,239.57,292.56,127.94,292.56,609.71,399.29,0.60,0.73,0.32,0.73,1.53,0.60,0.73,0.32,0.73,1.53,13242,22822,0.58,0,52,0,0,0,0,0.00,0.00,0.00,0.00,299.47,299.47,131.31,299.47,624.12,299.47,299.47,131.31,299.47,624.12,399.29,0.75,0.75,0.33,0.75,1.56,0.75,0.75,0.33,0.75,1.56,14289.17,16527.91,15067.75,16805.04,15196.89,16942.18,17062.36,18847.36,17852.86,8883.00,19346.14,19569.23,35852.32,10960.60,19346.14,19569.23,35852.32,20763.06,9722.30,10304.30,328.12,362.45,0.49,0.94,0.95,1.57,0.57,0.94,0.95,1.56,0.63,0.70,0.60,0.60,0.75,0.75,0.62,0.73,0.73,0.76,0.75,0.78,0.94,0.67,0.67,0.76,0.63,0.66,0.75,0.71,0.68,0.76
