"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2017",81.12,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: Local currency","2017",385228.88,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2017",315.48,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2017",106.68,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: Local currency","2017",427093.58,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: 2017 PPP $","2017",349.76,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: U.S. dollars","2017",118.27,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: Local currency","2017",362009.21,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2017",296.46,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2017",100.25,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: Local currency","2017",428334.78,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2017",350.78,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2017",118.61,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: Local currency","2017",296209.41,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: 2017 PPP $","2017",242.58,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: U.S. dollars","2017",82.02,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: Local currency","2017",134776.14,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2017",110.37,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2017",37.32,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: Local currency","2017",298900.8,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2017",244.78,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","Average monthly earnings of employees by sex and disability status","LFS - National Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2017",82.77,,"Currency: UGA - Ugandan shilling (UGX) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United States","Average monthly earnings of employees by sex and disability status","LFS - Current Population Survey","Sex: Total","Disability status (Aggregate): Total","Currency: Local currency","2023",5334.39,,"Currency: USA - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Average monthly earnings of employees by sex and disability status","LFS - Current Population Survey","Sex: Total","Disability status (Aggregate): Total","Currency: 2017 PPP $","2023",4852.64,,"Currency: USA - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Average monthly earnings of employees by sex and disability status","LFS - Current Population Survey","Sex: Total","Disability status (Aggregate): Total","Currency: U.S. dollars","2023",5334.39,,"Currency: USA - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Average monthly earnings of employees by sex and disability status","LFS - Current Population Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: Local currency","2023",4354.77,,"Currency: USA - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Average monthly earnings of employees by sex and disability status","LFS - Current Population Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2023",3961.49,,"Currency: USA - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Average monthly earnings of employees by sex and disability status","LFS - Current Population Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2023",4354.77,,"Currency: USA - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Average monthly earnings of employees by sex and disability status","LFS - Current Population Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: Local currency","2023",5381.95,,"Currency: USA - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Average monthly earnings of employees by sex and disability status","LFS - Current Population Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2023",4895.9,,"Currency: USA - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Average monthly earnings of employees by sex and disability status","LFS - Current Population Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2023",5381.95,,"Currency: USA - United States dollar (USD)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
